"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
491,377,191,173,94,77,179,147,172,674,516,274,663,668,512,352,255,693,319,315,683,445,344,699,426,605,383,231,490
426,348,179,157,96,70,199,130,177,611,462,312,696,593,472,519,409,679,338,340,653,271,298,655,449,561,361,252,492
550,411,196,164,85,65,191,135,177,681,506,293,698,631,482,490,284,663,353,359,670,262,290,668,473,644,416,232,493
593,453,192,188,95,73,192,162,170,687,437,398,380,627,459,316,333,662,437,378,605,274,299,634,349,592,423,246,494
461,377,179,103,62,49,185,88,171,615,485,371,548,556,474,365,332,684,482,340,632,266,278,635,364,515,296,286,496
624,481,190,181,98,76,189,150,176,718,529,333,378,669,489,293,411,720,515,371,650,290,361,732,342,605,483,223,497
420,329,187,176,104,78,194,145,177,667,489,424,542,563,486,388,350,682,449,345,600,280,296,622,393,561,319,262,497
684,486,206,175,110,84,193,140,183,724,444,367,346,666,538,285,383,717,424,358,616,299,333,692,383,625,273,240,498
394,307,188,203,117,89,193,168,177,706,523,291,680,661,484,371,367,687,365,385,685,283,352,700,419,615,419,250,499
637,469,199,189,109,85,187,158,176,741,422,373,381,643,523,292,451,720,455,464,617,338,525,688,334,569,285,293,500
616,465,194,133,64,43,217,105,185,673,470,312,557,618,516,381,322,706,473,276,620,241,286,670,392,639,371,263,503
493,382,189,80,42,31,202,64,181,685,412,363,630,579,521,327,335,677,466,326,607,264,324,579,484,526,256,256,504
454,360,185,134,80,67,174,118,166,708,519,293,551,657,540,350,566,692,468,354,686,254,608,680,443,589,314,203,510
433,333,190,176,100,78,188,147,175,617,493,349,610,594,446,358,326,682,484,321,639,245,307,643,428,645,435,267,510
552,392,207,229,111,77,209,176,191,708,608,417,703,648,485,525,317,724,521,296,702,245,286,679,451,664,444,249,512
582,438,195,131,76,59,188,106,181,728,464,422,572,617,528,366,345,700,464,346,655,281,284,645,386,599,440,286,515
332,250,195,120,54,42,189,97,181,654,633,271,738,578,486,521,311,704,375,309,735,174,282,665,474,558,371,206,515
568,452,184,137,82,64,187,116,173,652,458,377,284,551,495,270,352,701,447,416,608,276,295,647,333,581,249,242,517
680,469,212,169,103,71,213,127,195,710,467,353,585,677,559,368,283,766,466,348,679,410,325,689,414,621,483,230,523
272,209,191,105,49,32,219,82,187,600,587,267,570,508,528,297,302,578,289,309,700,214,305,613,418,472,348,214,523
391,316,182,123,68,56,178,109,165,638,484,290,670,607,455,441,375,629,321,311,642,302,354,652,388,551,341,239,523
458,352,191,188,110,86,189,159,174,644,592,267,729,609,532,443,422,710,390,284,701,313,272,715,572,622,377,193,527
381,283,197,194,106,83,187,162,175,656,527,275,699,591,499,496,301,684,321,349,687,267,307,674,408,571,385,220,528
656,468,205,150,80,62,189,123,179,716,521,335,337,608,492,290,415,666,391,300,639,290,379,655,345,615,410,267,528
335,253,194,207,106,81,190,173,175,614,540,333,629,635,518,449,350,686,463,313,690,339,357,708,594,501,361,245,529
320,241,195,122,66,51,192,101,177,611,410,333,629,571,548,378,285,650,430,346,610,458,327,586,360,551,355,253,530
348,257,198,193,95,61,228,146,193,674,626,312,600,638,547,382,278,702,457,320,740,231,290,683,478,637,437,186,530
342,251,199,189,103,77,196,158,175,585,624,307,709,527,508,570,302,700,402,337,710,260,280,664,477,589,383,233,530
416,325,187,155,88,71,180,132,171,689,510,324,674,669,540,468,310,731,364,352,712,586,556,706,434,578,433,233,531
626,471,195,182,107,87,180,158,168,657,436,303,321,564,479,287,319,694,394,439,585,263,299,646,340,521,237,248,531
671,504,195,181,97,66,215,141,188,644,466,314,370,547,450,268,354,692,393,332,635,273,302,686,337,578,341,271,532
512,392,191,147,81,65,183,127,169,656,488,342,560,562,476,399,339,669,469,484,599,285,292,660,407,607,320,240,532
864,586,216,187,106,79,197,151,181,692,456,417,356,645,475,294,456,696,455,325,615,272,316,681,321,632,373,271,533
304,226,197,158,82,65,185,135,171,638,515,342,668,621,481,401,298,699,454,302,644,268,309,688,398,593,333,241,533
363,269,197,194,104,80,192,163,175,572,536,243,692,576,496,498,299,681,384,313,708,213,293,682,438,594,348,221,533
666,488,200,171,89,63,208,135,184,709,543,351,702,674,484,435,563,708,472,302,645,253,286,698,426,649,405,251,533
421,308,200,201,110,84,191,165,178,696,564,353,695,626,487,493,489,699,336,337,707,334,486,684,403,598,412,285,538
547,396,202,145,71,48,217,106,200,627,510,369,706,580,462,519,295,681,450,316,660,289,301,645,433,554,312,258,538
735,517,208,188,106,74,210,145,190,693,510,384,584,644,497,341,350,695,495,313,676,283,306,682,397,650,468,279,540
687,507,198,152,71,55,190,129,172,673,486,382,408,628,373,290,325,718,468,287,609,263,299,663,319,603,372,280,545
442,320,203,127,67,47,209,101,185,669,495,401,607,543,422,400,362,673,505,288,617,275,498,622,470,531,320,286,545
357,288,181,109,53,41,189,92,173,543,574,256,667,504,477,507,278,653,335,337,681,237,287,588,441,496,299,225,546
456,324,206,225,116,77,220,164,201,613,608,376,802,579,542,469,340,654,456,312,748,158,267,703,505,608,366,234,548
533,423,184,155,98,80,179,132,172,681,489,389,592,645,500,321,462,691,434,306,677,290,309,677,377,616,355,258,548
434,353,180,115,57,46,182,100,169,472,567,338,553,659,459,289,499,697,421,290,667,359,334,708,346,439,266,255,549
511,441,170,76,42,34,177,67,165,652,430,311,671,531,467,344,303,643,402,440,544,268,281,532,391,456,282,284,550
478,359,195,188,105,80,193,156,176,580,542,412,706,558,445,552,351,659,487,289,618,290,297,647,469,578,360,235,551
459,375,180,113,69,55,183,96,172,638,458,333,519,617,540,366,521,691,375,341,647,270,423,662,378,555,299,232,554
518,393,193,177,98,72,199,143,181,756,441,343,578,713,570,336,450,727,380,405,661,427,537,741,387,626,310,255,556
557,409,200,174,98,69,210,132,193,597,548,362,716,544,444,552,326,686,454,308,656,257,276,655,433,627,324,491,556
552,417,194,131,65,48,197,110,174,705,461,348,610,639,467,348,312,706,479,335,644,242,333,696,366,568,373,277,558
363,274,194,184,84,61,200,154,175,669,546,280,659,640,508,325,286,689,303,377,691,463,396,647,412,576,430,237,559
540,432,183,176,94,73,191,148,175,685,570,291,641,647,546,438,283,723,492,292,691,588,315,715,491,607,419,225,561
502,402,183,120,76,59,190,100,175,677,445,405,562,633,475,337,370,707,434,329,616,279,317,685,427,611,355,263,561
427,350,179,123,62,52,176,108,167,687,419,370,545,608,491,327,459,720,424,352,635,264,342,663,374,590,282,270,563
385,292,193,130,73,53,201,106,180,578,536,252,659,518,435,381,289,668,366,362,654,253,283,641,424,605,368,252,565
393,305,189,118,63,47,198,99,175,603,461,285,543,581,475,333,406,684,333,295,654,453,657,718,438,491,291,240,565
730,524,204,131,74,51,213,101,189,687,423,327,316,591,476,279,375,669,410,404,616,281,309,627,347,527,319,264,566
465,346,197,176,108,84,190,148,174,636,571,202,630,637,543,485,283,696,345,353,749,755,741,618,398,475,398,193,567
493,361,200,166,79,58,200,133,183,704,495,392,725,689,427,418,479,678,415,326,669,287,451,725,425,599,440,283,570
627,491,187,120,74,59,184,103,170,636,446,396,342,559,474,284,414,709,458,313,636,286,329,658,291,474,284,284,572
707,503,206,178,90,66,199,146,178,684,424,390,352,597,483,313,369,652,428,506,597,286,277,624,349,610,405,263,573
676,506,196,165,88,66,196,136,177,721,501,301,627,602,502,335,334,725,467,338,664,257,383,680,409,620,404,247,575
645,493,191,129,69,53,192,106,177,696,469,404,369,595,499,299,323,661,446,346,624,291,300,669,321,607,344,256,578
612,419,214,220,105,71,216,168,191,749,545,406,534,700,560,354,301,760,486,394,728,683,644,708,418,620,442,235,579
501,395,186,125,68,53,188,106,173,665,430,317,572,634,494,345,315,705,445,301,622,242,316,701,397,634,310,248,580
540,388,204,139,72,53,199,109,186,682,482,302,612,606,488,344,313,694,429,362,651,293,289,679,393,592,349,239,581
477,377,185,121,66,54,182,107,166,569,404,392,507,567,465,341,314,664,449,484,585,246,287,592,364,588,326,272,582
349,276,185,126,74,60,182,110,168,614,512,333,677,566,389,444,325,679,392,305,616,260,292,602,377,547,341,272,587
588,429,201,158,87,66,193,130,178,631,479,358,325,579,507,297,340,672,470,349,662,263,301,601,311,584,396,225,588
748,531,206,208,115,82,204,164,186,678,493,387,417,644,456,297,339,705,487,301,654,273,303,672,345,656,493,279,590
829,557,218,156,103,76,198,124,185,586,511,362,562,584,464,292,357,668,437,308,649,276,302,605,377,641,363,257,594
432,340,186,156,80,62,187,132,173,664,544,255,682,626,494,466,363,655,355,303,701,320,335,678,403,557,415,224,595
466,378,181,153,80,64,183,131,171,601,506,302,677,618,551,492,284,664,357,315,673,278,335,642,462,553,374,233,595
552,420,193,219,131,96,200,175,183,696,558,409,686,681,502,413,397,731,515,267,694,450,404,734,410,646,435,256,595
298,235,186,147,85,70,179,129,167,546,454,303,692,570,458,456,291,660,370,300,614,299,278,637,482,580,334,274,605
441,324,199,173,88,65,198,139,183,673,514,410,679,638,466,498,335,700,376,306,662,251,316,682,431,599,388,262,607
786,514,224,114,62,41,221,85,197,655,458,412,549,592,464,330,354,653,479,377,640,297,295,594,366,547,367,266,608
531,435,179,119,61,47,190,100,173,688,518,320,575,615,468,343,460,695,459,305,654,277,435,679,392,540,456,224,612
396,321,181,131,64,51,185,115,167,606,606,344,752,548,532,386,224,647,371,379,728,264,275,646,417,496,352,542,612
556,422,193,173,90,71,185,144,176,690,466,349,469,624,518,323,458,680,480,335,669,299,329,688,390,593,409,265,614
501,405,181,123,67,54,180,106,169,698,490,334,686,676,440,342,509,702,364,339,622,275,341,692,358,638,372,271,614
455,352,189,195,105,78,198,163,176,664,454,252,600,701,519,339,273,722,461,284,656,444,430,717,422,674,253,215,615
461,344,196,106,63,45,202,85,182,643,429,369,425,538,455,307,322,658,415,383,601,292,289,644,357,581,322,252,615
402,306,193,162,92,72,188,136,175,638,492,341,669,615,473,417,412,719,397,284,664,374,415,679,390,511,380,263,616
896,557,236,215,106,66,236,149,212,655,596,337,655,595,469,567,370,691,496,389,711,234,304,643,497,649,440,226,621
435,322,198,201,104,72,211,159,185,682,535,328,677,640,470,538,310,697,344,310,646,265,298,685,476,615,432,263,627
500,408,180,115,67,55,179,100,168,639,500,275,721,587,496,430,288,660,306,373,656,280,417,643,424,486,341,230,627
448,359,183,99,54,46,172,88,163,615,466,330,424,520,462,340,558,693,386,309,661,707,744,595,340,330,253,239,630
543,401,198,141,66,48,199,114,181,673,505,301,649,663,469,376,279,648,427,408,681,377,353,668,482,621,413,243,632
668,481,204,211,115,84,201,167,185,708,497,338,597,656,509,341,326,741,514,340,681,228,297,684,383,643,491,206,632
451,366,180,147,83,63,193,123,175,674,497,408,745,642,512,353,296,704,480,306,683,406,394,720,588,571,302,282,632
595,452,193,158,85,59,209,128,180,766,431,370,607,696,515,338,528,757,487,349,651,362,438,770,531,607,254,292,634
635,459,203,201,110,83,194,167,177,547,508,248,608,604,511,512,328,734,448,264,698,533,415,520,459,673,311,212,636
304,237,188,125,67,54,180,107,171,638,541,278,632,663,500,301,283,666,377,352,666,335,320,663,422,616,389,239,639
225,193,171,90,50,39,186,78,169,512,538,246,591,407,446,346,286,510,259,314,639,279,281,429,371,356,304,234,643
394,272,212,208,108,74,215,163,186,652,558,326,670,645,506,384,340,714,321,342,689,344,322,690,408,615,331,239,647
439,368,175,139,76,64,174,124,165,660,483,330,646,603,439,416,517,670,351,311,627,267,284,666,376,587,395,267,648
442,320,202,218,108,83,190,182,175,618,527,283,785,661,527,469,289,686,410,338,718,432,302,688,495,617,385,225,651
426,343,182,126,72,54,194,104,176,649,514,321,678,615,451,503,447,678,444,312,625,285,298,647,403,544,377,268,651
294,232,186,91,45,36,186,78,171,628,648,428,574,560,607,360,258,688,369,464,682,448,388,541,373,532,421,251,653
511,357,210,194,103,73,207,154,185,686,571,305,656,620,509,413,307,727,442,401,702,234,316,680,454,633,442,229,657
431,355,178,160,85,68,182,140,166,646,518,326,685,611,492,535,275,688,386,334,677,234,286,632,398,642,410,248,659
718,454,232,173,94,64,216,126,201,724,507,402,627,627,482,384,307,719,525,316,669,270,278,727,454,700,509,318,664
700,522,197,157,88,65,199,129,178,696,494,402,614,633,503,303,335,660,439,384,667,271,411,680,398,637,421,282,666
512,432,173,156,88,74,176,137,167,610,534,323,668,542,480,357,561,717,438,329,707,214,452,725,687,559,368,247,669
730,520,206,132,78,60,191,109,178,730,508,356,367,639,497,288,417,691,447,342,617,269,316,687,333,615,416,309,670
656,487,197,133,70,52,198,109,179,665,435,344,329,611,472,291,502,692,458,330,600,288,304,667,305,601,234,272,672
726,555,191,181,91,66,201,146,181,751,508,398,598,671,543,311,313,741,481,349,679,298,308,701,373,659,470,305,672
356,281,186,135,72,55,191,115,172,640,538,280,631,560,427,420,365,678,372,378,679,232,332,682,486,499,374,272,673
393,315,183,162,91,67,199,135,175,620,508,310,666,561,482,489,317,711,360,360,670,258,297,603,465,557,425,262,673
505,393,188,125,66,51,190,105,174,664,435,342,530,541,452,354,345,668,417,296,607,285,373,608,365,552,293,276,674
232,183,186,138,65,51,184,121,167,594,578,361,522,544,500,316,288,636,340,540,655,271,292,590,423,581,395,276,675
494,385,188,140,72,56,187,119,171,675,496,324,690,668,452,422,310,693,360,319,658,442,408,659,386,585,386,295,678
700,524,195,138,81,59,200,110,183,657,421,362,349,608,498,305,534,715,493,338,637,291,441,676,347,555,315,269,679
619,468,194,173,96,75,186,142,178,678,459,404,474,592,497,352,400,690,425,349,632,266,300,674,421,594,218,275,680
672,513,192,143,81,63,190,120,174,629,454,420,365,529,470,295,396,673,470,352,598,331,294,630,327,576,277,277,680
455,380,175,112,65,55,174,99,166,684,455,290,558,614,480,347,437,651,366,348,644,290,359,650,365,578,330,267,681
453,332,200,140,81,55,217,109,188,763,539,357,561,693,557,321,324,746,429,344,643,450,480,725,385,660,385,256,682
647,492,193,138,76,57,193,113,179,707,492,388,384,618,511,314,336,730,464,257,675,268,293,658,359,592,286,244,683
507,432,172,72,41,34,176,64,163,692,508,343,611,578,491,290,290,666,383,379,596,272,335,654,333,580,394,264,685
438,322,199,159,87,64,199,127,184,673,595,316,723,576,522,512,334,705,443,310,713,250,289,687,447,600,394,258,685
320,245,191,121,55,40,201,99,179,618,617,359,656,542,533,298,301,608,346,335,726,264,281,612,436,535,370,174,685
322,263,180,150,89,69,190,127,173,684,502,381,601,616,509,362,317,703,502,345,658,291,295,662,416,627,421,254,692
359,272,193,196,106,80,194,164,175,729,519,346,629,709,499,489,278,729,435,312,668,358,380,758,429,634,427,269,693
394,299,193,153,89,71,184,132,170,595,539,320,599,586,510,409,526,708,463,318,681,520,584,705,599,475,348,208,697
560,418,196,159,84,62,197,133,176,608,500,320,604,570,407,453,331,660,392,423,598,269,295,611,406,581,388,258,700
490,375,191,168,85,64,195,139,177,680,432,356,596,665,486,339,463,708,481,288,609,287,338,685,412,647,195,291,700
494,385,188,145,79,58,201,119,179,763,495,314,594,695,556,372,297,723,466,308,665,482,358,748,377,636,262,207,701
316,252,184,167,87,67,192,138,178,691,583,289,620,617,536,443,273,694,367,341,697,466,288,678,411,581,449,208,702
488,368,194,160,75,56,196,132,177,611,580,230,682,583,481,435,348,701,327,318,721,393,311,709,635,499,383,240,704
524,429,179,127,59,45,192,107,173,700,411,329,578,640,473,348,320,756,407,359,630,285,320,756,396,625,400,304,705
283,240,173,102,50,41,177,92,163,547,548,341,590,546,520,293,309,614,365,403,675,355,304,612,388,507,346,217,708
429,372,169,131,61,50,179,117,164,622,533,333,694,567,480,534,302,696,336,320,658,266,271,645,443,542,390,231,708
395,299,194,161,91,72,185,137,172,579,519,297,687,584,511,435,305,666,362,367,678,265,260,636,399,587,336,237,712
396,304,191,157,91,70,190,130,176,605,530,301,714,541,473,443,292,669,363,325,670,261,289,646,397,568,282,248,715
389,302,189,165,78,60,189,141,172,659,528,375,653,585,439,557,313,675,397,290,612,268,285,615,437,568,406,283,720
496,407,178,92,50,42,176,82,164,689,463,309,517,627,497,312,418,674,380,334,618,288,317,660,344,573,260,266,730
589,442,195,153,81,65,183,130,173,707,492,389,362,659,489,269,337,677,469,361,623,331,342,641,336,594,329,278,732
327,272,176,157,88,71,181,138,167,668,574,373,643,619,419,513,308,680,454,277,672,241,306,653,390,596,376,238,733
288,225,187,188,103,80,188,158,174,599,503,315,687,601,529,500,321,718,417,308,683,331,286,669,459,608,396,233,735
327,271,177,104,56,46,179,89,170,583,565,247,583,521,465,271,323,596,299,315,713,301,323,619,419,481,346,206,738
529,393,197,166,81,62,191,135,180,636,432,318,611,567,419,354,331,635,399,328,621,278,292,579,427,483,302,275,739
321,249,189,194,100,80,184,167,170,622,524,326,658,586,450,511,427,689,415,258,610,267,291,624,427,567,376,258,740
612,446,201,185,110,87,186,159,171,660,468,349,309,567,463,258,385,678,454,343,640,254,299,668,321,584,396,259,742
404,324,183,140,77,62,182,121,168,664,472,295,672,630,452,407,414,643,349,271,676,260,387,669,336,566,376,280,746
388,300,189,187,95,71,197,154,178,613,507,279,725,650,498,402,285,688,429,346,682,398,396,697,454,599,364,243,746
624,495,185,118,70,56,183,101,171,639,489,298,346,560,531,292,566,698,341,334,669,543,729,702,355,497,265,267,749
569,405,206,160,85,63,197,131,179,697,480,271,632,613,496,375,293,699,416,382,659,306,280,682,418,611,430,242,750
446,327,200,223,118,85,201,181,180,688,595,259,727,645,528,471,261,728,440,302,727,483,363,716,513,618,418,191,751
511,420,178,98,55,45,179,86,166,679,404,358,344,637,471,298,337,680,398,322,614,289,343,660,303,562,314,279,753
455,370,180,94,49,39,185,82,168,665,422,378,520,588,499,343,355,695,462,312,609,349,321,637,328,553,247,258,758
484,348,204,221,114,86,194,181,178,674,586,369,714,609,494,560,294,699,385,322,670,259,301,659,445,592,416,284,760
615,485,186,162,92,72,186,137,173,672,481,362,542,588,578,327,316,698,458,510,629,288,280,603,346,634,411,239,760
807,555,213,179,98,70,206,138,189,706,496,423,610,627,484,326,321,712,498,316,650,250,307,685,398,677,305,243,761
507,383,194,134,61,45,201,110,179,699,684,386,628,589,584,314,267,640,465,568,744,413,304,689,436,622,453,304,765
721,526,201,128,68,50,200,102,184,690,427,388,351,589,489,279,516,692,459,340,634,279,325,594,341,568,515,285,769
583,458,186,136,75,58,190,115,173,744,474,311,589,684,526,318,288,719,406,379,627,434,481,714,388,627,357,251,771
405,309,192,184,93,74,184,159,170,673,589,338,631,629,495,538,295,703,352,288,712,590,293,674,469,584,385,252,774
890,594,219,196,101,70,210,151,191,642,431,349,362,597,431,314,497,695,445,286,607,293,304,691,382,629,372,292,776
460,328,205,160,86,55,228,116,201,663,643,241,759,580,517,514,283,673,348,298,722,194,295,626,447,563,412,208,776
610,447,200,136,80,55,212,105,189,668,486,359,602,612,512,350,340,703,491,304,655,294,317,657,391,613,367,260,779
543,344,231,209,115,77,219,150,204,628,561,255,686,619,529,477,301,648,357,326,723,210,304,672,494,609,403,199,780
524,412,186,146,73,55,195,122,176,702,410,366,497,629,528,362,314,707,433,268,627,234,352,690,389,566,333,255,781
553,443,183,107,54,41,191,90,174,684,446,349,477,571,504,304,304,675,469,325,625,264,302,668,364,590,398,247,798
576,430,196,139,69,51,201,113,180,690,404,311,577,612,468,369,300,682,350,426,607,279,309,640,401,608,396,271,803
458,334,201,218,115,84,202,172,185,689,577,321,738,618,478,480,287,703,414,299,712,419,537,681,431,583,439,257,803
701,532,193,177,90,67,196,141,183,664,552,327,599,623,519,327,351,697,491,327,682,307,295,726,415,665,475,206,810
333,285,171,139,67,55,176,125,163,543,454,258,595,494,477,434,389,675,392,299,690,312,667,488,336,326,331,210,812
581,478,178,142,74,56,194,120,173,719,544,378,661,725,567,373,337,780,466,287,703,544,574,734,482,622,423,255,813
824,580,208,195,114,80,209,150,191,710,459,349,441,661,548,294,314,712,410,381,645,327,324,691,377,659,290,278,814
588,468,184,158,88,67,192,133,174,692,477,349,521,613,502,281,491,644,407,315,664,270,346,692,389,547,361,224,818
481,389,181,128,69,50,201,105,179,687,460,402,580,650,492,423,465,742,468,300,646,275,371,718,394,528,360,266,821
554,423,192,186,111,80,202,154,177,702,582,341,660,678,530,533,277,704,490,363,718,241,321,721,468,634,465,233,826
520,419,182,128,69,49,208,102,184,667,492,409,495,552,495,321,351,680,465,375,601,293,288,652,363,584,259,247,827
437,324,197,169,91,71,187,141,175,649,549,408,678,584,413,514,327,679,467,319,629,270,283,618,444,618,403,281,831
555,450,181,117,66,54,180,104,164,684,465,354,526,596,469,310,337,664,407,379,612,283,321,616,358,578,283,612,831
405,319,186,187,101,79,188,159,172,637,451,410,641,642,536,459,301,645,372,297,653,369,296,630,582,585,393,262,832
539,415,190,182,108,88,179,154,173,613,511,359,663,581,470,475,310,686,453,294,625,274,290,613,399,572,356,282,833
641,458,205,172,104,77,197,138,183,658,446,386,604,602,416,365,338,716,446,302,625,269,312,690,409,634,261,298,834
471,391,176,174,88,69,186,149,171,739,421,393,580,693,538,412,399,726,484,305,632,488,462,744,413,603,248,274,837
637,498,187,108,64,52,180,92,172,660,414,360,342,561,474,304,332,623,436,544,601,293,278,599,315,480,416,256,850
576,423,199,185,96,70,200,153,177,701,535,413,577,592,506,377,337,710,495,285,673,283,303,671,402,610,467,254,853
572,427,197,168,85,65,193,139,177,642,508,353,740,610,410,497,538,696,410,284,629,264,311,704,386,614,370,259,853
700,527,195,154,84,65,191,128,176,717,506,280,373,666,524,287,308,719,424,347,657,356,298,701,343,642,484,232,854
622,467,195,164,76,58,193,137,175,713,434,420,401,684,550,317,342,741,502,378,653,459,500,683,333,610,366,286,858
553,445,182,148,73,57,189,128,170,690,437,359,563,669,552,314,361,722,433,331,630,385,364,695,379,585,273,246,859
290,245,173,117,62,49,185,99,173,455,414,283,569,544,549,367,272,723,354,537,611,446,330,381,389,634,303,262,862
610,469,190,134,63,46,200,110,178,675,436,414,547,583,497,302,315,632,446,476,639,273,298,615,365,524,382,293,864
692,451,225,203,111,75,216,154,193,706,496,391,361,614,529,291,341,692,457,349,649,269,290,650,367,633,486,275,865
270,218,182,79,34,26,193,67,173,553,613,334,554,555,564,302,256,702,353,548,649,309,293,597,423,561,392,253,865
439,351,183,136,78,60,193,115,174,568,536,383,678,648,465,442,334,721,507,256,641,324,312,658,436,583,425,250,865
311,251,182,186,107,88,179,162,168,705,548,334,618,663,539,293,311,704,380,386,682,302,334,700,395,601,420,383,874
372,289,188,136,67,54,184,118,168,621,481,314,651,594,485,470,344,663,360,346,654,336,370,649,393,510,351,245,876
359,255,206,198,103,76,197,164,176,562,523,280,616,622,527,389,273,711,420,353,709,633,290,730,519,565,308,222,878
742,492,221,188,100,71,206,141,194,661,517,322,597,628,515,312,317,718,489,406,650,253,290,667,412,617,362,217,878
327,232,207,218,118,90,192,183,175,645,571,393,633,608,518,471,325,717,446,429,671,303,278,600,424,575,387,263,880
433,352,180,163,94,74,185,138,174,556,570,259,664,500,469,376,408,685,322,349,689,231,283,637,556,548,320,211,882
627,497,185,149,93,76,180,128,171,671,461,334,348,573,472,294,375,692,421,430,639,257,302,646,367,585,275,258,883
523,376,204,146,75,53,208,111,192,689,453,284,571,647,530,372,377,699,389,303,650,259,344,705,445,606,271,260,885
696,545,187,202,97,71,200,167,178,702,514,393,576,649,507,328,305,679,530,280,675,256,337,690,386,637,466,296,892
503,400,184,118,63,50,183,101,172,648,531,377,550,570,493,384,323,727,467,336,652,268,287,581,379,512,325,257,897
250,200,182,75,35,28,186,64,171,624,601,357,531,515,522,293,294,642,380,586,679,282,263,589,414,523,358,425,899
316,242,191,157,98,81,178,137,167,576,532,374,693,558,480,541,396,676,418,329,684,252,295,613,417,462,335,245,899
576,457,185,116,63,49,188,98,173,659,479,354,570,588,521,365,311,674,413,355,612,294,298,617,385,594,384,273,907
386,313,181,163,109,89,179,142,167,569,506,281,635,599,460,394,515,697,297,294,676,392,351,682,471,508,300,237,911
406,282,210,177,92,64,211,135,192,658,644,221,636,568,537,557,315,690,304,343,729,193,280,543,501,607,381,212,915
587,465,185,138,72,61,173,124,163,664,458,414,337,582,489,286,410,669,459,393,594,298,322,611,341,512,265,262,916
382,309,181,142,69,53,190,122,170,643,476,291,538,641,502,359,324,724,448,422,616,304,326,715,406,634,224,215,918
569,438,190,166,82,59,205,134,181,680,516,342,704,651,467,510,304,714,438,265,638,249,303,658,396,572,401,261,921
512,386,194,152,81,58,205,123,181,753,499,323,383,685,566,269,477,704,453,408,693,474,491,707,369,590,337,239,923
229,184,182,65,29,23,183,57,166,624,547,296,473,543,458,282,330,650,348,564,630,287,289,632,341,525,332,384,923
417,318,192,137,65,49,194,116,174,691,515,386,530,587,502,343,301,650,485,439,625,287,284,626,337,605,398,258,923
514,381,198,169,87,65,194,135,184,614,513,345,678,566,450,526,336,705,430,283,648,254,290,658,479,565,400,263,926
591,403,215,170,94,65,211,135,185,736,489,406,596,648,531,400,324,706,466,397,649,275,361,646,430,617,393,254,927
406,284,209,207,110,81,199,167,181,625,593,371,716,564,510,559,309,677,457,311,687,261,287,631,456,590,379,180,927
426,338,185,175,108,93,171,154,166,474,527,281,642,487,486,446,475,654,325,300,695,392,378,639,531,368,323,210,930
749,514,213,194,99,67,217,145,195,675,480,353,593,641,504,345,293,737,461,292,664,332,291,697,416,625,383,244,931
387,297,191,187,109,86,185,159,172,616,538,361,699,577,402,511,308,693,416,317,656,263,300,637,415,615,367,274,937
719,542,194,123,71,53,195,99,180,667,486,408,347,590,484,318,568,685,446,301,641,279,297,640,330,602,369,270,939
276,211,192,185,98,80,179,161,168,599,558,350,605,566,441,437,430,703,435,312,676,489,318,664,410,587,334,265,940
552,409,198,131,68,52,193,109,175,741,419,406,674,630,534,362,340,653,437,449,628,336,428,638,399,554,241,288,942
361,259,204,199,120,90,194,163,179,663,546,323,724,601,495,569,309,692,411,366,666,267,299,618,473,572,387,437,943
387,297,190,166,89,68,191,138,176,611,507,347,643,661,551,352,287,731,442,411,699,502,365,710,420,673,383,210,944
792,547,212,192,99,65,225,142,198,684,597,346,601,621,527,321,342,747,499,255,729,223,294,741,429,666,448,196,949
517,398,190,125,72,55,191,104,175,638,463,403,454,556,384,300,376,687,409,407,613,277,300,618,319,532,390,291,952
597,475,184,112,65,50,189,97,168,742,503,345,362,612,531,274,447,652,408,393,610,286,309,674,328,620,359,251,955
726,535,199,161,93,67,204,129,183,651,506,413,403,561,509,293,372,664,468,314,672,277,287,664,352,625,455,269,957
431,303,209,191,101,72,207,149,187,681,613,235,657,592,527,394,282,700,311,367,729,500,345,703,568,507,409,193,957
475,347,200,188,97,68,209,150,183,649,509,410,705,607,422,529,487,712,470,289,637,277,301,675,438,628,437,270,959
743,532,204,202,110,80,202,165,180,751,500,365,393,655,524,287,374,704,438,448,641,262,321,708,377,681,335,288,959
422,310,200,175,98,78,185,148,173,643,532,361,710,590,452,544,291,649,455,295,676,216,265,637,464,616,394,267,960
526,416,185,119,65,51,188,98,178,677,408,370,474,630,500,329,381,656,440,341,591,314,327,650,391,591,232,285,960
336,261,188,171,97,73,194,144,174,546,560,289,570,559,467,437,320,699,392,323,651,267,287,610,446,555,339,271,964
