"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
615,433,208,136,70,51,200,108,185,680,534,355,560,616,480,358,313,698,516,341,688,471,438,728,395,617,403,236,698
600,425,207,181,93,67,204,147,181,700,492,427,673,627,483,373,460,718,520,345,661,390,413,730,450,660,308,287,698
302,244,182,187,90,69,190,158,174,679,580,342,633,611,506,357,552,723,386,289,698,230,308,738,683,535,391,270,699
524,401,192,163,84,63,195,134,179,723,452,320,401,665,533,292,312,684,458,389,659,266,328,701,368,639,308,221,701
323,238,198,184,101,82,180,158,171,644,565,308,639,639,530,464,361,710,436,280,700,388,303,699,388,611,394,184,703
508,400,186,145,73,61,176,127,167,751,493,342,398,678,511,303,331,687,414,323,602,262,403,687,368,626,313,242,706
484,352,201,201,121,91,196,164,180,696,602,334,741,630,532,511,272,718,401,314,701,255,287,676,512,623,412,224,707
499,393,186,191,97,71,199,152,183,666,603,429,744,591,468,556,280,695,519,355,702,361,273,692,558,621,405,235,711
489,372,193,190,94,69,199,153,181,677,525,302,683,644,460,467,286,740,478,301,680,257,318,676,452,654,448,219,711
725,510,208,209,116,85,200,165,185,656,514,336,615,657,554,319,434,690,462,363,694,554,481,702,439,594,349,246,712
450,350,189,124,66,49,199,99,183,665,531,345,705,635,480,463,321,697,426,350,639,298,309,702,490,551,311,276,715
577,460,184,178,83,70,173,159,164,677,514,376,324,594,495,295,354,613,470,458,650,250,284,657,344,610,502,236,715
476,361,193,195,108,83,190,163,175,668,548,408,688,645,508,390,287,744,474,351,668,572,365,772,696,611,390,263,715
450,343,192,158,75,57,193,132,175,642,488,348,631,569,443,499,556,699,426,281,632,277,405,612,384,424,367,256,715
881,588,219,196,114,75,223,148,194,662,484,371,376,600,482,318,377,722,480,305,640,305,303,664,369,618,478,276,719
356,273,191,173,102,82,182,149,170,651,523,340,703,636,417,520,360,706,389,326,656,269,325,639,423,548,371,250,727
317,257,180,141,74,60,182,123,167,581,469,260,640,593,488,413,352,689,381,288,661,241,363,636,393,507,314,241,731
822,583,207,180,106,72,217,139,190,677,531,376,582,653,506,309,329,729,525,335,668,270,288,706,402,618,391,243,734
681,518,192,146,92,68,199,121,176,748,406,336,361,685,552,295,305,712,430,493,628,413,505,682,334,630,278,259,741
556,396,206,205,106,79,196,160,187,728,522,378,586,696,521,368,282,759,514,267,687,488,491,770,415,651,364,207,744
526,350,220,204,98,67,214,160,186,633,495,318,579,668,491,368,360,699,410,329,695,584,650,732,420,565,284,234,744
549,443,181,129,69,54,186,108,174,747,541,320,347,680,572,278,476,732,498,407,666,499,565,730,383,614,302,190,745
934,583,235,168,82,52,231,118,208,704,443,343,587,596,442,324,386,723,413,354,654,271,291,676,361,629,370,278,749
523,422,181,170,83,63,194,142,175,731,483,362,338,675,510,328,508,769,511,346,647,454,511,768,351,574,278,313,751
511,398,188,161,83,66,183,137,171,599,525,341,633,562,488,370,707,734,483,289,661,241,347,693,617,505,325,220,756
402,312,189,185,112,85,193,155,175,700,570,325,697,654,503,468,296,723,397,348,706,449,292,679,389,654,431,265,757
280,216,190,176,87,69,183,151,170,693,636,426,536,641,585,297,322,693,396,608,689,294,317,647,403,597,414,247,764
520,386,197,190,113,83,200,159,176,669,496,327,613,662,449,444,422,711,395,305,644,281,342,707,447,580,447,242,766
505,372,198,191,101,77,193,155,181,783,489,326,574,729,552,343,412,765,482,447,582,455,492,740,416,680,261,211,767
520,390,196,155,93,75,181,131,173,675,520,296,552,598,494,343,483,692,375,343,660,271,383,681,389,563,324,242,767
537,420,187,171,105,85,182,146,171,695,443,348,351,608,504,303,354,717,418,424,555,305,291,642,314,616,313,276,769
642,484,194,148,78,57,202,121,179,672,471,365,570,606,499,323,330,724,445,316,645,297,295,680,399,631,298,259,770
379,332,167,102,51,41,180,89,168,561,523,228,649,549,493,320,301,610,276,311,705,361,484,625,368,452,300,206,773
530,408,190,143,75,58,188,122,171,625,466,294,307,579,454,265,600,691,422,344,630,274,296,671,330,592,248,259,775
546,382,209,159,82,53,227,118,197,691,465,395,562,618,460,339,320,691,448,309,631,277,304,666,367,582,440,292,775
576,419,202,171,91,66,201,136,184,633,515,374,605,660,472,333,320,708,487,385,663,358,381,677,425,616,325,251,781
606,477,186,191,101,77,191,159,175,722,515,361,381,661,484,324,348,740,440,421,620,295,297,708,347,647,381,265,783
284,230,181,196,111,91,177,171,168,666,577,204,651,658,523,370,304,679,339,339,696,225,323,695,404,639,372,192,794
330,257,188,136,68,54,185,117,171,651,495,371,608,598,420,381,542,664,454,334,622,283,306,646,340,574,336,292,797
615,444,203,165,91,67,199,130,187,705,521,378,392,613,505,320,336,715,437,303,667,244,338,689,370,556,440,284,798
481,376,187,183,117,91,188,153,175,664,516,362,656,630,471,480,476,718,482,286,670,309,325,715,644,556,383,261,798
407,303,197,187,99,70,207,145,188,668,586,394,712,652,511,514,300,714,518,313,703,348,311,718,486,664,427,265,805
412,312,193,149,90,70,189,123,178,660,460,410,582,600,469,331,379,667,491,363,614,287,334,684,377,542,291,295,809
530,361,215,137,69,45,226,100,201,707,450,340,542,708,494,324,349,717,411,318,652,493,471,722,380,554,211,253,811
436,302,211,172,87,64,200,137,183,689,605,354,653,606,489,351,304,665,381,383,695,243,282,656,428,648,440,265,813
720,516,205,132,68,51,195,105,183,730,463,393,579,662,530,324,333,730,487,430,639,470,489,733,380,605,297,285,813
469,370,185,141,73,56,193,119,173,747,487,365,557,678,531,305,545,715,408,416,645,322,419,709,397,610,329,253,814
444,346,188,120,55,43,187,102,171,620,588,240,777,611,522,475,287,661,305,325,725,363,401,696,454,541,380,180,819
462,356,190,127,73,54,197,102,182,754,470,411,570,670,535,314,460,716,421,405,644,300,355,697,385,649,261,297,820
444,350,186,128,66,52,188,107,174,674,490,407,522,593,463,364,363,682,459,369,652,250,297,658,350,565,371,258,821
325,234,204,165,99,75,192,137,177,630,512,265,665,609,509,331,287,691,273,423,682,309,345,673,432,612,337,223,827
514,433,174,96,54,43,183,84,167,662,566,362,520,644,410,274,290,709,380,334,667,247,317,692,348,576,353,271,828
309,231,196,171,89,71,185,148,170,663,515,402,665,603,447,409,515,670,406,325,625,277,290,666,396,585,389,261,831
563,449,184,163,84,64,192,138,173,769,527,376,717,723,454,406,382,757,469,303,663,535,581,751,380,649,462,344,840
366,270,198,172,98,75,192,142,177,718,557,335,636,678,552,363,279,719,388,330,684,539,385,738,569,575,431,245,851
697,485,210,120,58,45,190,97,181,711,513,297,577,663,495,292,276,722,404,362,666,384,327,707,393,633,345,220,853
559,443,185,107,62,48,188,91,172,635,404,341,352,550,463,300,565,651,429,326,596,252,282,651,298,518,260,268,854
342,261,192,174,92,71,189,147,174,630,556,302,721,595,532,396,314,708,374,343,704,559,532,658,408,491,396,226,854
536,434,181,140,76,61,183,120,170,716,531,346,629,668,465,331,588,720,432,349,644,256,322,717,389,668,448,242,855
495,396,183,124,65,50,190,106,170,691,467,314,479,642,453,286,629,706,381,346,630,311,480,692,341,538,271,246,859
318,266,175,99,53,41,188,84,173,599,594,306,612,454,512,271,350,637,301,313,708,238,373,657,558,463,316,393,867
702,523,197,158,89,67,193,129,179,681,456,404,348,632,510,303,365,691,509,340,607,299,280,652,355,639,318,265,871
690,491,206,217,122,90,199,174,182,730,610,426,566,651,530,302,365,748,531,322,717,296,299,711,426,678,472,249,875
454,357,186,156,86,65,193,130,175,743,492,345,584,714,535,388,373,725,493,320,650,400,502,724,411,640,217,201,876
440,358,180,128,72,55,194,109,173,727,459,329,593,677,523,327,386,703,401,328,650,342,432,746,416,633,249,244,878
428,349,180,167,76,61,183,146,168,642,587,270,680,640,539,280,235,701,330,345,732,508,333,700,431,622,368,196,880
489,389,184,163,95,75,184,137,174,735,505,384,560,653,540,326,336,726,425,371,663,440,375,727,406,599,314,256,881
352,291,177,151,73,58,184,132,168,689,500,283,642,664,478,463,350,739,440,296,659,373,360,682,353,591,436,250,882
508,408,182,132,82,68,176,114,169,689,438,281,572,661,470,331,289,714,414,308,624,303,342,677,372,603,245,252,884
629,507,182,147,69,53,192,124,174,732,546,299,648,721,561,305,242,760,453,279,687,558,540,759,365,673,330,209,886
745,512,213,192,109,74,217,146,192,671,554,340,627,635,531,309,440,673,442,314,695,271,398,688,436,634,343,222,890
736,507,212,178,105,77,198,146,179,760,463,345,392,678,533,287,540,705,460,405,612,259,306,699,335,657,412,281,901
439,348,185,149,74,61,179,130,168,642,556,377,662,542,462,383,433,670,366,341,703,216,300,638,609,511,380,243,902
454,370,180,177,104,77,197,150,172,756,516,414,581,668,548,358,266,747,474,262,668,281,328,725,394,640,436,262,906
611,473,189,158,74,55,198,130,178,741,464,345,605,690,528,391,267,748,510,278,661,284,304,750,428,677,379,238,907
574,453,185,189,90,67,198,157,176,696,468,313,603,698,589,328,287,717,428,271,694,449,482,744,388,643,380,201,915
357,235,223,175,85,56,221,135,190,711,549,351,600,609,478,335,404,701,453,392,650,246,295,684,380,635,414,255,916
346,279,182,125,61,47,189,105,174,686,635,301,617,544,529,257,267,629,362,343,733,202,280,608,366,554,412,357,920
590,460,188,177,89,68,190,148,175,758,550,428,608,696,529,396,394,738,520,414,683,302,349,750,393,656,417,278,926
540,425,186,156,86,68,185,131,174,709,454,358,400,569,501,314,314,726,496,492,615,425,296,508,364,634,294,259,927
405,313,190,130,63,48,192,110,172,681,490,301,608,633,526,304,483,723,420,366,677,297,451,726,510,557,314,223,934
412,301,201,145,73,51,210,115,184,590,600,383,705,513,504,561,331,662,396,320,690,258,273,613,464,493,319,279,935
588,461,187,137,74,60,182,120,166,730,509,404,282,641,474,284,281,701,456,359,616,255,287,657,320,597,405,274,938
349,263,194,217,123,90,200,179,177,725,596,417,656,664,512,438,305,745,476,338,703,332,315,709,396,647,467,261,941
289,232,182,121,68,56,178,108,164,645,560,324,634,572,513,320,268,676,381,427,658,280,286,653,408,549,393,255,942
464,341,199,169,89,68,193,137,180,632,584,319,589,574,454,511,292,617,373,519,661,243,307,600,437,561,305,233,943
672,491,201,181,100,79,185,154,172,709,512,275,672,712,499,311,299,736,392,278,659,275,391,750,357,653,393,228,945
453,372,178,108,62,49,185,92,172,582,487,361,515,449,492,362,547,748,434,271,668,491,530,525,365,325,334,242,945
361,271,195,146,76,59,187,125,172,713,561,278,683,641,483,465,316,713,351,366,700,228,359,683,357,630,443,244,950
722,514,206,177,109,79,203,142,182,748,482,402,318,657,558,303,330,696,492,424,621,315,313,632,330,586,404,285,956
404,308,192,184,101,83,178,159,170,676,585,303,681,597,518,394,282,675,296,340,694,321,346,664,414,586,400,260,958
642,483,195,138,67,52,191,116,173,741,467,343,347,667,549,283,497,704,382,412,650,446,570,695,388,602,302,227,961
377,276,200,193,108,81,195,161,175,593,545,398,646,592,466,511,350,722,485,299,676,276,287,664,436,573,370,241,970
541,409,194,184,105,82,187,152,178,609,532,326,713,606,451,500,314,695,351,295,661,271,316,628,440,592,353,239,973
372,293,186,104,50,41,178,92,164,589,574,299,728,528,516,293,229,637,286,342,696,258,298,609,350,526,272,370,974
376,302,182,116,68,57,175,102,166,717,517,287,538,630,495,325,587,720,372,343,635,288,392,711,361,619,362,231,977
319,228,206,205,112,87,188,173,173,692,480,349,582,645,506,400,346,732,392,374,652,287,395,685,524,580,424,286,977
385,271,208,181,104,73,208,140,189,605,608,279,708,544,528,466,319,648,362,372,739,202,323,675,474,565,398,237,980
349,258,198,179,95,72,194,151,174,639,542,354,723,601,480,504,447,649,418,344,657,246,278,675,443,600,356,230,982
617,419,216,171,99,64,226,130,192,717,508,306,350,632,535,272,524,716,421,330,668,333,616,686,326,563,321,214,987
500,398,184,116,67,56,176,100,169,606,483,339,561,651,436,312,516,675,412,301,612,273,435,676,394,549,206,278,990
442,336,193,122,61,45,201,99,181,550,531,282,551,538,437,451,297,665,341,451,640,229,292,558,400,525,265,301,991
478,406,173,85,44,36,180,75,166,443,508,323,662,389,496,317,298,580,341,577,669,251,275,539,394,401,273,231,992
692,522,194,150,87,66,193,123,178,759,481,414,340,673,546,294,487,739,485,411,656,406,335,738,342,652,414,267,994
688,491,205,191,100,69,212,146,192,731,511,326,421,681,508,283,357,688,497,309,674,328,349,740,339,678,457,232,996
528,415,186,201,106,75,206,162,182,778,496,338,575,718,548,332,235,752,405,421,687,436,395,760,401,658,357,280,1006
