"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
580,459,185,130,73,61,175,115,165,651,466,390,323,568,435,288,372,693,492,424,578,272,282,646,339,562,288,264,1023
556,457,178,128,67,54,184,112,168,659,500,307,471,587,500,297,310,649,367,401,619,296,283,625,332,617,335,245,1023
514,430,175,145,77,64,177,128,166,649,467,355,328,509,455,303,316,682,437,528,584,277,279,644,360,594,315,268,1023
512,416,180,149,75,61,181,127,171,613,552,275,395,419,503,328,527,687,371,282,710,585,848,578,356,500,352,224,1023
465,382,178,100,49,37,190,84,174,574,434,285,499,492,435,309,554,688,339,275,655,286,489,454,346,417,321,237,1023
512,413,182,141,66,51,189,119,173,627,533,282,613,546,377,366,326,709,400,411,619,278,270,660,362,551,336,256,1023
411,332,182,132,65,51,188,114,169,551,512,261,603,521,493,473,297,661,328,396,679,244,267,550,405,448,260,246,1023
436,372,172,83,45,38,173,75,162,577,470,281,642,474,451,342,297,599,356,337,626,274,281,579,334,468,296,237,1023
514,418,180,125,66,49,197,104,177,666,433,303,419,572,465,286,300,651,381,305,623,274,272,647,318,598,373,253,1023
496,418,174,113,60,48,182,98,169,593,446,303,587,589,436,338,402,682,368,383,602,285,295,619,391,564,266,248,1023
626,504,182,133,67,50,196,111,175,640,524,402,561,629,465,372,345,697,500,356,621,280,284,616,392,596,334,287,1023
533,440,177,165,94,77,178,146,166,598,430,392,333,543,404,291,367,665,451,338,580,278,273,639,323,572,282,284,1023
518,428,177,112,60,47,185,97,169,652,541,407,467,573,438,313,340,701,457,383,592,277,293,647,389,577,315,234,1023
543,411,193,137,82,60,200,110,182,670,424,338,356,588,470,298,328,714,417,291,620,280,323,672,336,586,341,256,1023
234,180,190,69,38,32,173,63,160,537,583,285,482,406,411,272,297,599,291,338,651,249,286,576,339,442,311,350,1023
315,253,182,95,49,40,182,84,166,639,631,360,455,523,540,337,301,644,405,439,640,303,279,590,373,509,403,209,1023
670,483,203,194,103,78,195,161,176,675,498,294,376,577,463,269,361,655,392,331,611,278,294,646,322,603,416,268,1023
579,438,194,148,78,57,200,121,178,595,473,320,511,548,390,319,315,651,402,431,636,256,296,638,363,586,320,275,1023
487,382,187,112,72,56,188,94,173,649,495,321,390,560,478,302,335,695,436,422,624,266,268,603,342,578,333,224,1023
504,357,206,198,118,87,198,159,182,663,559,350,672,600,493,541,317,693,412,333,686,285,280,637,410,631,404,242,1023
481,393,179,109,61,50,179,95,168,670,423,328,462,594,434,322,508,710,423,443,574,278,289,635,344,516,241,271,1023
499,376,194,165,79,62,188,138,174,649,500,303,537,607,429,416,318,703,375,600,627,273,295,639,371,551,394,272,1023
585,464,185,157,86,69,182,136,169,676,411,315,299,624,457,305,454,730,396,335,604,287,292,661,357,535,254,274,1023
595,466,187,174,86,70,181,152,168,676,471,340,343,565,445,300,351,686,425,429,567,270,281,618,325,602,394,278,1023
459,384,175,115,56,44,185,98,172,648,433,316,528,559,477,329,303,687,431,304,610,247,285,658,362,605,253,236,1023
570,456,183,133,64,51,183,116,168,654,489,346,322,528,490,316,339,694,481,274,596,277,283,650,333,555,323,259,1023
470,397,173,101,60,51,173,89,167,611,406,284,524,521,449,309,296,690,382,401,630,281,279,640,327,586,319,269,1023
614,470,191,176,104,72,213,138,187,699,624,411,561,644,518,346,351,723,526,486,700,247,292,700,419,652,454,260,1023
428,315,199,167,82,61,196,138,176,655,560,354,559,589,462,535,312,703,435,401,689,234,289,617,433,575,368,253,1023
677,504,197,169,94,73,189,142,174,686,467,307,513,583,493,329,326,702,429,297,618,274,283,703,366,581,357,254,1023
580,472,180,131,76,61,182,115,167,629,400,345,333,617,513,302,326,720,453,349,640,275,304,703,345,611,302,246,1023
582,468,182,120,68,51,198,98,178,632,408,341,328,579,418,312,320,682,429,381,614,252,275,658,341,610,247,300,1023
635,478,194,151,79,60,192,123,179,700,476,333,341,619,513,305,358,714,493,298,626,284,275,696,369,657,314,245,1023
290,233,183,83,37,30,180,72,168,526,585,268,510,407,382,262,279,540,334,327,660,217,284,534,330,495,294,291,1023
595,472,185,163,88,68,191,137,174,640,471,278,373,584,468,294,331,708,501,520,592,281,289,619,332,625,392,263,1023
517,407,186,148,77,59,191,127,171,650,459,339,339,551,441,274,364,692,446,536,607,263,275,671,322,589,339,252,1023
365,309,173,82,43,34,184,72,168,582,458,260,430,471,456,294,388,663,319,287,660,254,618,570,323,317,262,254,1023
542,411,193,181,111,88,186,154,172,632,532,368,326,587,412,283,379,712,468,309,626,267,272,673,295,602,377,268,1023
567,426,195,138,81,65,183,114,176,692,506,370,492,570,452,361,358,731,437,399,610,376,272,650,384,557,450,266,1023
460,353,191,149,77,57,196,127,172,614,449,371,399,596,472,317,364,678,472,292,574,253,285,678,361,569,286,265,1023
475,387,180,115,60,49,180,100,168,653,427,305,377,589,470,302,320,678,445,593,570,274,292,592,341,543,306,275,1023
540,451,175,109,64,53,176,97,164,562,445,321,327,543,372,277,512,665,403,281,601,278,352,640,329,459,288,279,1023
591,468,185,143,82,67,180,124,168,643,433,318,303,513,490,280,588,694,385,307,664,267,428,498,339,320,332,236,1023
655,520,185,162,89,70,187,137,174,627,606,289,591,547,482,306,302,708,412,335,678,269,272,705,382,558,357,229,1023
624,462,198,194,110,87,185,166,171,680,502,399,342,582,474,326,401,729,457,344,633,297,291,662,347,581,363,272,1023
482,385,183,149,87,74,172,131,165,553,495,325,402,548,456,284,313,723,433,383,657,264,287,629,304,505,306,280,1023
509,380,196,186,81,59,201,150,182,619,636,341,532,504,481,366,303,660,415,358,710,249,285,598,410,472,351,379,1023
606,480,185,152,84,64,194,126,176,617,514,374,324,563,494,292,353,655,483,492,673,289,282,658,377,609,377,242,1023
292,253,169,75,38,31,182,66,166,542,562,283,454,487,458,276,282,638,297,461,663,264,275,559,393,476,334,374,1023
530,422,184,141,78,60,190,118,174,674,457,256,307,571,473,283,340,706,497,605,614,284,288,626,300,609,308,281,1023
604,480,184,175,93,71,193,148,173,604,430,325,379,564,476,288,351,675,421,381,591,277,283,656,321,592,303,235,1023
541,424,187,135,80,61,193,114,173,629,424,316,339,548,394,282,328,679,471,531,602,256,274,639,290,609,295,292,1023
533,432,181,123,66,51,190,102,175,656,436,305,404,585,450,332,308,651,394,345,594,285,290,620,347,590,340,266,1023
516,431,175,118,65,50,192,99,174,700,411,311,468,591,512,338,330,687,401,341,580,283,274,658,376,572,297,281,1023
567,462,180,128,69,54,187,108,173,659,552,287,489,590,460,309,353,680,459,310,642,295,288,636,352,619,399,263,1023
461,382,177,125,67,56,174,109,167,678,434,298,405,589,487,282,366,679,399,435,629,243,311,662,328,559,258,213,1023
500,387,189,167,89,66,196,135,181,635,460,304,639,591,371,484,390,698,353,310,633,265,308,685,383,569,349,288,1023
464,365,186,161,96,76,185,139,169,460,433,247,412,521,494,311,301,694,395,276,640,451,282,624,330,589,371,256,1023
557,407,200,153,77,55,203,121,185,597,577,266,755,512,479,474,262,642,311,357,691,230,310,619,425,588,321,237,1023
390,317,180,79,37,28,196,67,171,604,564,306,532,532,473,416,287,613,320,449,662,239,276,548,400,519,340,254,1023
491,382,188,141,78,64,178,122,169,620,515,319,647,530,431,453,325,678,367,339,628,282,286,629,387,524,363,247,1023
604,487,182,135,85,70,178,117,169,590,459,313,312,501,418,277,537,597,352,362,612,269,283,648,344,508,244,263,1023
435,347,183,112,59,50,175,100,165,605,529,263,679,553,468,472,287,669,356,283,636,299,285,625,355,560,302,267,1023
361,286,185,143,70,51,202,115,181,657,656,314,504,523,542,325,264,631,410,651,723,262,272,573,405,566,422,234,1023
557,429,190,170,88,70,184,143,173,616,462,279,370,488,455,281,344,692,400,541,627,268,283,638,348,558,254,235,1023
257,187,201,117,57,40,208,92,187,683,558,341,487,553,498,356,296,605,341,506,566,291,270,604,438,539,415,289,1023
463,382,178,108,56,43,189,90,174,665,400,297,355,575,437,294,375,646,369,289,562,245,284,650,342,552,282,271,1023
347,258,197,119,65,49,196,96,181,601,610,350,698,564,528,571,297,688,412,524,730,212,275,631,452,555,333,185,1023
606,476,186,131,78,64,177,114,169,666,493,327,339,546,418,270,324,678,441,321,575,287,291,627,297,612,386,267,1023
343,245,205,182,104,76,199,149,179,607,550,330,689,521,386,511,328,706,426,298,631,257,270,657,347,571,330,257,1023
575,455,185,145,81,63,187,124,171,657,481,394,329,561,442,296,367,685,511,269,601,280,288,671,315,600,281,282,1023
446,363,180,128,63,50,187,109,171,686,467,402,504,602,463,354,391,692,479,349,613,285,297,668,380,559,276,260,1023
508,412,181,117,63,51,181,97,176,630,474,276,632,597,445,375,450,691,331,296,638,265,308,650,355,567,328,277,1023
493,410,176,128,55,45,176,117,160,660,439,258,509,569,478,313,295,697,437,316,602,279,287,647,317,527,318,253,1023
436,375,170,92,48,39,181,81,167,642,448,355,339,569,381,309,359,670,484,293,534,264,293,628,320,550,337,272,1023
374,263,209,134,70,53,193,111,177,704,474,278,516,569,515,302,295,642,366,508,643,245,290,637,373,573,301,243,1023
548,410,196,139,79,64,182,115,177,660,452,318,572,538,469,375,345,676,444,365,566,290,284,676,393,604,397,253,1023
497,407,179,113,57,46,181,99,168,633,499,356,573,576,415,351,543,684,442,284,632,275,287,658,340,538,298,277,1023
776,496,229,180,103,55,273,107,247,625,626,292,497,588,546,265,282,680,426,389,739,227,297,674,399,605,379,199,1023
473,374,185,141,85,68,184,118,175,667,495,315,650,609,425,428,391,701,371,292,633,264,292,677,382,561,390,290,1023
